,Unnamed: 0,text,intent,intentId,len,labels
220,2003,Why can't Hefei Tong open it?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,8,194
221,4536,You can't open the door by reading the key card.,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,11,72
222,1873,Can I use my mobile phone to activate a card?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,8,194
223,4791,Why doesn't my phone have a door key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,15,70
224,5878,Why is the QR code automatically displayed every time I open my wallet?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,22,49
225,5955,The Huawei Pay message is displayed each time the phone is powered on. How do I cancel?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,19,49
226,5115,How do I add the door key function on Mate 8?,Adding a Door Key,00154140377745116416286ed488ffbf,14,69
227,7764,How do I get the invoice from the Bank of Communications?,How to Obtain the Recharge Invoice of the Mobile Phone Recharge Balance Deduction Activity,2.28053962073348E+17,11,331
228,675,"Jinan a penny to do bus, Huawei Pay, prompt invalid.","Details of 1 cent/5 discount bus - Shenzhen, Beijing, Tianjin, Hangzhou, Lanzhou, Chongqing, Kunming, Jinan",00156212029718355954286ed488dfeb,18,266
229,833,Failed to download the EID.,The eID displays a message indicating that the download fails.,00155927383271145307286ed488d1a3,7,254
230,3106,How to apply for a Postal Savings Bank of China bank card,Banks applying for credit card support,00154140377758916739286ed488ffbf,15,138
231,4708,Why do some models not support the wallet analog access card?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,18,70
232,1331,How do I use my bank card to take a bus?,Use the bank card to pay for the bus and subway.,00154891756717327668286ed4895296,10,216
233,1039,Why can't I add Tianfutong to my Mate 10 Pro wallet?,Tianfutong cannot be added to the Huawei Pay.,00155313383700118897286ed488ffbf,23,228
234,6777,"Hello, can you tell me where to issue the invoice after I recharge my account?",Obtain the top-up invoice of the Huawei Pay transportation card.,00154140377723915916286ed488ffbf,16,22
235,1315,The key is used in the hotel.,What is a smart hotel room card?,00154901103533627698286ed4895296,8,218
236,5308,Do I have a transit card that I can add to my phone?,Which Transportation Cards Support Vacuum Cards?,00154140377742916365286ed488ffbf,14,61
237,283,How Do I Handle the Problem that the Transaction Records of the Enabled Shanghai Sales Card Are Not Displayed?,"What Can I Do If Transaction Records of Shanghai Public Transport Cards (Shanghai Sales Cards) Subscribed Before March 1, 2019 Are Not Displayed?",00156350765245500294286ed488ffbf,19,288
238,2350,Beijing-Tianjin-Hebei Bus Card,"How to open Beijing, Tianjin and Hebei interconnection card?",00154520527510222273286ed488ffbf,6,167
239,5823,Why does my wallet always pop up?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,11,49
240,7749,"A subscriber participates in the recharge activity and recharges the mobile phone, but the recharge amount is not received.",How to check whether the account balance is received after a subscriber recharges the account?,2.28054253233544E+17,24,332
241,3993,A SIM card can be added to one phone and the other one can be displayed on the other phone.,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,22,93
242,6302,You've changed your phone. Do you want to re-register your SIM card?,"Use another mobile phone or account, and then re-subscribe to the transportation card.",00154140377723915936286ed488ffbf,11,38
243,7227,Where is the eID entrance?,Why Cannot I See the eID Entry?,00154140377719915886286ed488ffbf,8,13
244,4861,Access card icon,Number of keys and models that can be added,00154140377745116417286ed488ffbf,5,70
245,5642,Why do I have to open the band again after I open a SIM card on my phone?,"Can my Huawei phone, watch, and band share a transportation card?",00154140377723915956286ed488ffbf,13,53
246,5853,Why does the Huawei Pay pop up automatically when I open my phone?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,20,49
247,5936,"Excuse me, I used Huawei Pay, and then the status bar on a Huawei Pay to pay for my icon, and then has been deleted, restart the computer is also useless, how can I get it off?",The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,61,49
248,5605,Why can't I clone my phone when my Long Hua is my wallet?,Why can't I clone my phone when my Long Hua is my wallet?,00154140377742916361286ed488ffbf,16,57
249,126,The transportation card cannot be found.,Huawei Pay The transportation card cannot be found in the account.,00156801407574408391286ed488d1a3,6,302
250,350,Why cann't my Huawei Pay add the transportation card?,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,16,286
251,808,The card opening fee is not refunded.,Shanghai Public Transport Card Time-Limited Free-of-Charge Activities,00155952870990975660286ed488ffbf,8,255
252,6033,How do I swipe my bus card?,A Method of Using Huawei Pay Traffic Card to Swipe the Consumption Quickly,00154140377723915946286ed488ffbf,6,46
253,6996,Why isn't there a traffic car in Chang'antong?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,12,20
254,5247,How does Yang Chengtong delete a card?,Method of Refunding Balance of Yangcheng Pass Card,00154140377742916373286ed488ffbf,7,65
255,5482,"Hi, I can't swipe my bus card.",Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,13,58
256,6671,"I use the wallet to swipe the card on the bus, deduct money every time three yuan four yuan of buckle, how to return a responsibility?",Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,29,23
257,3647,Forgetting Security Questions,Method of resetting the security question,00154140377750416558286ed488ffbf,6,101
258,5710,What can I do if I forgot to move my SIM card after changing my phone?,Can I change my mobile phone to another one?,00154140377723915955286ed488ffbf,16,52
259,5635,Transfer-in and transfer-out of transportation cards,Migrating Huawei Pay Transportation Cards,00154140377723915957286ed488ffbf,7,54
260,1621,Can I add only 4 credit cards?,Models that support Huawei Pay bank cards and the number of supported cards,00154650689943909952286ed488d1a3,10,196
261,5595,Beijing bus brush not on the brush,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,10,58
262,3111,What is borrowing money?,"What is ""borrowing money""?",00154140377758916738286ed488ffbf,5,137
263,6640,How to migrate traffic cards?,Introduction to Traffic Card Migration,00154140377723915920286ed488ffbf,7,26
264,895,What can I do if facial recognition is unavailable when I swipe a card on my Mate 20?,What can I do if I can't use face verification when swiping my bank card after updating my Mate 20 Pro?,00155773449159500563286ed488d1a3,23,244
265,170,Why didn't you turn 30?,Rebate CNY30 for CNY60 or above in specific Huawei stores,00156679276570703228286ed488ffbf,9,295
266,1102,I don't know how to use it. Why do I have to pay $12 a month?,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,19,225
267,7734,The mobile phone recharge fails in the recharge activity. Solve the problem.,Why does the mobile phone fail to be recharged when I participate in the mobile phone balance reduction activity?,2.2805499418251E+17,22,335
268,1499,Alipay association failed.,How do I enable Alipay payment code?,00154760480152610141286ed488d1a3,7,208
269,2122,"How to use a wallet, bank card, and POS machine to pay?",How to use Huawei Pay bank card to make payment on POS machine,00154642163665527233286ed4895296,16,184
270,2015,Where is the NFC of Changxiang 8?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,10,194
271,4834,Those cell phones can give you a key to the door.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,10,70
272,6921,Where can I add a bus card to my Huawei phone?,Add a transportation card to the Huawei Pay.,00154140377723915915286ed488ffbf,11,21
273,4079,Removing a bank card,Method of Removing a Bank Card,00154140377750316548286ed488ffbf,5,92
274,2200,Reasons for security chip exceptions are displayed.,What can I do if the security chip is abnormal when I add a bank card to the Honor 8?,00154639435653027118286ed4895296,12,180
275,3380,"When the card swiping is successful, the card swiper on the bus does not play any sound.",How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,19,122
276,1353,How to submit remote logs?,Submitting Remote Logs,00154804136289647409286ed488dfeb,8,213
277,8,Where can I find an ant?,"Huawei Pay, no ants.",00156871434614409812286ed488d1a3,8,314
278,7601,"Hello, may I speak to you?",salutes,00148816742528531742005056a6636a,7,4
279,3142,Which financial institutions support institutions that can borrow money?,"... financial institutions that support ""borrowing"".",00154140377758916734286ed488ffbf,17,133
280,4328,How do I recharge my H-coin card?,How do I recharge my H-coins card purchased from Vmall?,00154140377750316533286ed488ffbf,7,78
281,4260,Which bank cards can be added to the wallet?,Which Bank Cards Can Be Added?,00154140377750316538286ed488ffbf,11,82
282,4969,Does Nova 5 have a door key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
283,3940,Failed to download the security component.,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,8,93
284,1944,"Hello, I can't see my traffic card.",Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,12,194
285,3745,How do I disable the Alipay payment code?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,10,99
286,5172,Copy the keys. The phone doesn't respond when you click on it.,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,16,68
287,3802,Unbind from Alipay,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,5,99
